"","Time","TimeNum","Area","Volume","Volumeerr","Volumeerrmax","Levelerr"
"57",1997152,1997.58333333333,7261.99,26.9386043984389,3.71805362091105,NA,0.0104765708833377
"58",1997182,1997.66666666667,7112.02,25.774329015904,3.6656844413292,NA,0.0104765708833377
"59",1997213,1997.75,7036.06,25.1801022590543,3.63859391664915,NA,0.0104765708833377
"60",1997244,1997.83333333333,6918.3,24.252129778723,3.59578785844705,NA,0.0104765708833377
"61",1997274,1997.91666666667,6825.34,23.513498353777,3.5612720327772,NA,0.0104765708833377
"62",1997305,1998,NA,NA,NA,NA,NA
"63",1997335,1998.08333333333,NA,NA,NA,NA,NA
"64",1998001,1998.16666666667,NA,NA,NA,NA,NA
"65",1998032,1998.25,NA,NA,NA,NA,NA
"66",1998060,1998.33333333333,NA,NA,NA,NA,NA
"67",1998091,1998.41666666667,NA,NA,NA,NA,NA
"68",1998121,1998.5,7140.19,25.9939444983789,3.67563419244365,NA,0.0104765708833377
"69",1998152,1998.58333333333,6859.91,23.7888319205042,3.57418470641193,NA,0.0104765708833377
"70",1998182,1998.66666666667,6805.38,23.3541668637905,3.55377423885672,NA,0.0104765708833377
"71",1998213,1998.75,6819.08,23.4635562400458,3.55892387560209,NA,0.0104765708833377
"72",1998244,1998.83333333333,6788.68,23.2206530613885,3.54747695506315,NA,0.0104765708833377
"73",1998274,1998.91666666667,6851.17,23.7192958458734,3.57092882087146,NA,0.0104765708833377
"74",1998305,1999,NA,NA,NA,NA,NA
"75",1998335,1999.08333333333,NA,NA,NA,NA,NA
"76",1999001,1999.16666666667,NA,NA,NA,NA,NA
"77",1999032,1999.25,NA,NA,NA,NA,NA
"78",1999060,1999.33333333333,6681.03,22.3553747057367,3.506343945044,NA,0.0104765708833377
"79",1999091,1999.41666666667,6689.95,22.4273852462754,3.50978853322838,NA,0.0104765708833377
"80",1999121,1999.5,6730.71,22.7557100482111,3.52544436875052,NA,0.0104765708833377
"81",1999152,1999.58333333333,6725.83,22.7164636108343,3.5235771958476,NA,0.0104765708833377
"82",1999182,1999.66666666667,6675.58,22.3113487430517,3.5042360579501,NA,0.0104765708833377
"83",1999213,1999.75,6622.7,21.8830368540537,3.48365258829481,NA,0.0104765708833377
"84",1999244,1999.83333333333,6485.51,20.7617822145748,3.429102105415,NA,0.0104765708833377
"85",1999274,1999.91666666667,6472.93,20.6582055181077,3.42401372384033,NA,0.0104765708833377
"86",1999305,2000,NA,NA,NA,NA,NA
"87",1999335,2000.08333333333,NA,NA,NA,NA,NA
"88",2000001,2000.16666666667,NA,NA,NA,NA,NA
"89",2000032,2000.25,NA,NA,NA,NA,NA
"90",2000061,2000.33333333333,6553.48,21.3191657709113,3.45634092753038,NA,0.0104765708833377
"91",2000092,2000.41666666667,NA,NA,NA,NA,NA
"92",2000122,2000.5,6428.71,20.2930640863209,3.40600831595341,NA,0.0104765708833377
"93",2000153,2000.58333333333,6375.99,19.8555262804807,3.3842941481809,NA,0.0104765708833377
"94",2000183,2000.66666666667,6293.04,19.1620323262584,3.3495639219976,NA,0.0104765708833377
"95",2000214,2000.75,6258.9,18.8747360346322,3.33506235815661,NA,0.0104765708833377
"96",2000245,2000.83333333333,6184.92,18.2482580237794,3.30320655546793,NA,0.0104765708833377
"97",2000275,2000.91666666667,6040.65,17.009796554883,3.23927500549162,NA,0.0104765708833377
"98",2000306,2001,NA,NA,NA,NA,NA
"99",2000336,2001.08333333333,NA,NA,NA,NA,NA
"100",2001001,2001.16666666667,NA,NA,NA,NA,NA
"101",2001032,2001.25,NA,NA,NA,NA,NA
"102",2001060,2001.33333333333,6017.67,16.8104698533159,3.22886500637817,NA,0.0104765708833377
"103",2001091,2001.41666666667,6419.91,20.2201995147741,3.40240272392099,NA,0.0104765708833377
"104",2001121,2001.5,5946.27,16.187215437311,3.19609670998887,NA,0.0104765708833377
"105",2001152,2001.58333333333,5943.96,16.1669494667434,3.1950256198786,NA,0.0104765708833377
"106",2001182,2001.66666666667,5786.34,14.7678061524097,3.12021721214979,NA,0.0104765708833377
"107",2001213,2001.75,5690.71,13.9024295572445,3.07308595549001,NA,0.0104765708833377
"108",2001244,2001.83333333333,5624.44,13.2947988001451,3.03959200217008,NA,0.0104765708833377
"109",2001274,2001.91666666667,5488.93,12.0303947685913,2.96882005726431,NA,0.0104765708833377
"110",2001305,2002,NA,NA,NA,NA,NA
"111",2001335,2002.08333333333,NA,NA,NA,NA,NA
"112",2002001,2002.16666666667,NA,NA,NA,NA,NA
"113",2002032,2002.25,NA,NA,NA,NA,NA
"114",2002060,2002.33333333333,5545.51,12.5620466208628,2.99875622733186,NA,0.0104765708833377
"115",2002091,2002.41666666667,NA,NA,NA,NA,NA
"116",2002121,2002.5,5477.48,11.9221299257174,2.96269196753966,NA,0.0104765708833377
"117",2002152,2002.58333333333,5445.58,11.6192689566769,2.94549153411452,NA,0.0104765708833377
"118",2002182,2002.66666666667,5399.33,11.0130028100832,1.45839134618708,NA,0.00524904615358829
"119",2002213,2002.75,5422.02,10.3471944461277,1.39285617316655,NA,0.00508035431835221
"120",2002244,2002.83333333333,5213.1,9.96337081474026,1.18019492399908,NA,0.0043384906132087
"121",2002274,2002.91666666667,NA,9.22231500916778,1.1142247974277,NA,0.00415962705214061
"122",2002305,2003,NA,8.93192298390418,1.11177450435557,NA,0.00417612260356422
"123",2002335,2003.08333333333,NA,8.28439119698085,1.27999950081141,NA,0.00487570486457087
"124",2003001,2003.16666666667,NA,NA,NA,NA,NA
"125",2003032,2003.25,NA,11.9224647681382,2.18704151107358,NA,0.00773369252039412
"126",2003060,2003.33333333333,NA,NA,NA,NA,NA
"127",2003091,2003.41666666667,NA,9.66620541512067,1.22144316467092,NA,0.00451774279923061
"128",2003121,2003.5,5324.44,10.3631380517246,1.43164588667782,NA,0.00522015325445528
"129",2003152,2003.58333333333,NA,NA,NA,NA,NA
"130",2003182,2003.66666666667,5354.55,10.6082215155362,1.41718401542396,NA,0.00514198405287298
"131",2003213,2003.75,NA,9.94491292098544,1.38988421904065,NA,0.00511126175424425
"132",2003244,2003.83333333333,NA,8.9086579730374,1.15450349802662,NA,0.00433877722323928
"133",2003274,2003.91666666667,5160.99,8.62771351985006,1.23243640417505,NA,0.00465966548224226
"134",2003305,2004,NA,8.69459055398968,1.0920939030917,NA,0.00412310562561766
"135",2003335,2004.08333333333,NA,8.4250341917175,1.24756584161057,NA,0.00473761519015633
"136",2004001,2004.16666666667,NA,8.81570156748343,1.08140832743963,NA,0.00407216161136674
"137",2004032,2004.25,NA,9.14956517617922,1.09656623995239,NA,0.0041
"138",2004061,2004.33333333333,5327.93,9.22231500916777,1.37142709155961,NA,0.0051198153579597
"139",2004092,2004.41666666667,5691.84,9.34987218622396,1.35682741497645,NA,0.00505173233971278
"140",2004122,2004.5,5221.28,9.72130256331361,1.11215715465731,NA,0.00410883201679322
"141",2004153,2004.58333333333,5324.39,8.9370943961287,1.35683594459098,NA,0.00509607696497963
"142",2004183,2004.66666666667,NA,NA,NA,NA,NA
"143",2004214,2004.75,5021.39,7.74073253516646,1.10668491411115,NA,0.00426643802795728
"144",2004245,2004.83333333333,5323.1,7.73062424659335,1.32235252486623,NA,0.00509901951359279
